OTU1_C1,OTU2_C_c3variant?,OTU3_D1,OTU4_C_c3variant?,OTU5_C1,OTU6_D1a,OTU7_C_c3variant?,OTU8_A3,OTU10_micro,OTU12_C_c3variant?,OTU19_C_c3variant?,OTU21_C_c3variant?,OTU22_C,OTU23_C1,OTU24_C,OTU25_C_c3variant?,OUT27_C,OTU28_C_c3variant?,OTU29_C1,OTU32_C_c3variant?,OTU34_G4,OTU43_unknown,OTU44_C,OTU45_A,OTU46_C15,OTU47_C1,OTU51_C1,OTU53_C_c3variant?,OTU58_C1,OTU68_unknown,OTU75_E,OTU81_unknown,OTU86_c3variant?,OTU91_C,OTU95_unknown,OTU105_C1,OTU113_unknown,OTU120_D1,OTU123_unknown,OTU129_micro,OTU134_C1,OTU136_C_c3variant?,OTU148_unknown,OTU149_unknown,OTU165_C1,OTU169_C_c3variant?,OTU181_B1,OTU184_C_c3variant?,OTU185_unknown,OTU193_C,OTU196_A,OTU198_unknown,OTU200_G6,OTU201_D1a,OTU209_C,OTU223_C_c3variant?,OTU228_C,OTU233_unknown,OTU252_C,OTU285_C,OTU316_unknown,OTU320_unknown,OTU340_E_foram,OTU372_unknown,OTU375_unknown,OTU377_unknown,OTU379_unknown,OTU380_unknown,OTU381_unknown,OTU408_unknown,OTU409_unknown,OTU412_unknown,OTU415_unknown,OTU416_unknown,OTU422_unknown,OTU423_unknown,OTU431_unknown,OTU432_C_c3variant?,OTU437_C1,OTU438_unknown,OTU449_unknown,OTU451_C15,OTU453_unknown,OTU464_C1,OTU466_unknown,OTU472_unknown,OTU487_unknown,OTU494_unknown,OTU495_unknown,OTU498_unknown,OTU511_A13,OTU517_C,OTU519_unknown,OTU525_unknown,OTU530_C,OTU543_unknown,OTU546_unknown,OTU554_A3,OTU562_C_c3variant?,OTU569_C,OTU571_C,OTU572_unknown,OTU576_unknown,OTU581_unknown,OTU585_unknown,OTU588_E,OTU589_C_c3variant?,OTU597_D1,OTU600_unknown,OTU608_unknown,OTU615_unknown,OTU633_unknown,OTU634_unknown,OTU648_unknown,OTU649_unknown,OTU657_unknown,OTU679_unknown,OTU694_unknown,OTU702_unknown,OTU704_unknown,OTU710_unknown,OTU718_unknown,OTU724_C,OTU728_unknown,OTU730_C1,OTU731_C,OTU733_C1,OTU736_C1,OTU740_C,OTU741_C1,OTU743_C,OTU750_C,OTU760_C,OTU763_unknown,OTU774_unknown,OTU776_unknown,OTU783_C_c3variant?,OTU786_unknown,OTU796_unknown,OTU797_unknown,OTU798_unknown,OTU803_D1a,OTU814_unknown,OTU818_unknown,OTU833_C_c3variant?,OTU836_unknown,OTU846_C_c3variant?,OTU848_E_foram,OTU855_unknown,OTU860_C_c3variant?,OTU866_unknown,OTU867_unknown,OTU872_unknown,OTU878_unknown,OTU879_unknown,OTU880_unknown,OTU881_C_c3variant?,OTU886_C_c3variant?,OTU902_unknown,OTU903_unknown,OTU904_D1
0.42687747,0.822134387,0.415019763,0.95256917,0.308300395,0.411067194,0.446640316,0.37944664,0.335968379,0.873517787,0.442687747,0.529644269,0.501976285,0.42687747,0.537549407,0.529644269,0.387351779,0.936758893,0.450592885,0.545454545,0.407114625,0.347826087,0.403162055,0.351778656,0.422924901,0.403162055,0.320158103,0.422924901,0.43083004,0.280632411,0.367588933,0.312252964,0.490118577,0.415019763,0.304347826,0.312252964,0.304347826,0.355731225,0.296442688,0.343873518,0.42687747,1,0.324110672,0.241106719,0.422924901,0.537549407,0.418972332,0.533596838,0.292490119,0.308300395,0.339920949,0.264822134,0.422924901,0.422924901,0.249011858,0.52173913,0.37944664,0.300395257,0.42687747,0.316205534,0.268774704,0.308300395,0.292490119,0.316205534,0.300395257,0.308300395,0.272727273,0.304347826,0.260869565,0.296442688,0.256916996,0.280632411,0.320158103,0.28458498,0.312252964,0.300395257,0.300395257,0.498023715,0.37944664,0.324110672,0.320158103,0.442687747,0.276679842,0.407114625,0.304347826,0.260869565,0.276679842,0.300395257,0.300395257,0.241106719,0.335968379,0.367588933,0.280632411,0.324110672,0.292490119,0.308300395,0.264822134,0.37944664,0.81027668,0.312252964,0.42687747,0.312252964,0.264822134,0.312252964,0.296442688,0.272727273,0.490118577,0.320158103,0.23715415,0.264822134,0.292490119,0.328063241,0.280632411,0.280632411,0.304347826,0.324110672,0.252964427,0.296442688,0.209486166,0.280632411,0.292490119,0.268774704,0.42687747,0.245059289,0.272727273,0.399209486,0.395256917,0.205533597,0.42687747,0.292490119,0.42687747,0.43083004,0.778656126,0.268774704,0.300395257,0.316205534,0.928853755,0.288537549,0.272727273,0.280632411,0.288537549,0.411067194,0.276679842,0.300395257,0.509881423,0.28458498,0.818181818,0.324110672,0.252964427,0.442687747,0.256916996,0.288537549,0.296442688,0.272727273,0.264822134,0.249011858,0.818181818,0.928853755,0.252964427,0.296442688,0.359683794
0.28458498,0.33201581,0.304347826,0.324110672,0.292490119,0.312252964,0.343873518,0.355731225,0.324110672,0.316205534,0.339920949,0.308300395,0.335968379,0.296442688,0.351778656,0.312252964,0.375494071,0.328063241,0.308300395,0.335968379,0.312252964,0.316205534,0.296442688,0.300395257,0.28458498,0.264822134,0.252964427,0.339920949,0.28458498,0.328063241,0.320158103,0.363636364,0.343873518,0.276679842,0.264822134,0.304347826,0.296442688,0.367588933,0.260869565,0.304347826,0.280632411,0.324110672,1,0.296442688,0.280632411,0.324110672,0.268774704,0.355731225,0.304347826,0.292490119,0.320158103,0.292490119,0.312252964,0.292490119,0.272727273,0.320158103,0.33201581,0.260869565,0.28458498,0.308300395,0.308300395,0.351778656,0.347826087,0.308300395,0.308300395,0.312252964,0.304347826,0.316205534,0.308300395,0.33201581,0.316205534,0.300395257,0.245059289,0.288537549,0.33201581,0.272727273,0.359683794,0.312252964,0.272727273,0.312252964,0.308300395,0.296442688,0.308300395,0.288537549,0.316205534,0.28458498,0.292490119,0.312252964,0.280632411,0.312252964,0.28458498,0.245059289,0.316205534,0.316205534,0.245059289,0.320158103,0.280632411,0.343873518,0.339920949,0.347826087,0.28458498,0.300395257,0.328063241,0.28458498,0.304347826,0.288537549,0.316205534,0.264822134,0.316205534,0.312252964,0.359683794,0.308300395,0.335968379,0.308300395,0.276679842,0.280632411,0.304347826,0.359683794,0.288537549,0.300395257,0.304347826,0.292490119,0.28458498,0.308300395,0.241106719,0.268774704,0.308300395,0.256916996,0.280632411,0.312252964,0.28458498,0.288537549,0.335968379,0.296442688,0.328063241,0.300395257,0.324110672,0.304347826,0.264822134,0.312252964,0.268774704,0.292490119,0.312252964,0.296442688,0.343873518,0.276679842,0.335968379,0.308300395,0.320158103,0.343873518,0.335968379,0.328063241,0.312252964,0.324110672,0.351778656,0.28458498,0.335968379,0.339920949,0.272727273,0.268774704,0.288537549
0.308300395,0.249011858,0.292490119,0.241106719,0.296442688,0.304347826,0.268774704,0.28458498,0.320158103,0.264822134,0.276679842,0.304347826,0.300395257,0.300395257,0.308300395,0.300395257,0.280632411,0.23715415,0.28458498,0.260869565,0.256916996,0.324110672,0.304347826,0.296442688,0.308300395,0.292490119,0.300395257,0.256916996,0.300395257,0.355731225,0.292490119,0.28458498,0.256916996,0.292490119,0.288537549,0.343873518,0.328063241,0.292490119,0.316205534,0.288537549,0.300395257,0.241106719,0.296442688,1,0.308300395,0.292490119,0.312252964,0.304347826,0.387351779,0.300395257,0.304347826,0.300395257,0.316205534,0.288537549,0.288537549,0.308300395,0.288537549,0.280632411,0.308300395,0.272727273,0.288537549,0.316205534,0.343873518,0.328063241,0.28458498,0.328063241,0.343873518,0.304347826,0.300395257,0.316205534,0.347826087,0.304347826,0.264822134,0.288537549,0.371541502,0.280632411,0.304347826,0.245059289,0.28458498,0.33201581,0.300395257,0.328063241,0.375494071,0.296442688,0.280632411,0.335968379,0.300395257,0.312252964,0.308300395,0.320158103,0.320158103,0.347826087,0.33201581,0.296442688,0.335968379,0.33201581,0.288537549,0.28458498,0.256916996,0.276679842,0.308300395,0.308300395,0.280632411,0.28458498,0.292490119,0.308300395,0.260869565,0.308300395,0.316205534,0.276679842,0.276679842,0.308300395,0.304347826,0.296442688,0.304347826,0.288537549,0.308300395,0.324110672,0.276679842,0.264822134,0.328063241,0.316205534,0.304347826,0.308300395,0.288537549,0.292490119,0.28458498,0.260869565,0.308300395,0.304347826,0.308300395,0.308300395,0.260869565,0.280632411,0.363636364,0.375494071,0.268774704,0.33201581,0.276679842,0.292490119,0.300395257,0.304347826,0.33201581,0.316205534,0.264822134,0.328063241,0.252964427,0.316205534,0.320158103,0.276679842,0.288537549,0.328063241,0.33201581,0.288537549,0.288537549,0.328063241,0.252964427,0.249011858,0.229249012,0.276679842,0.245059289
0.976284585,0.411067194,0.47826087,0.43083004,0.387351779,0.517786561,0.422924901,0.351778656,0.37944664,0.415019763,0.450592885,0.411067194,0.387351779,0.66798419,0.407114625,0.395256917,0.434782609,0.42687747,0.383399209,0.42687747,0.501976285,0.308300395,0.592885375,0.351778656,0.956521739,0.683794466,0.292490119,0.371541502,0.968379447,0.339920949,0.363636364,0.387351779,0.458498024,0.924901186,0.359683794,0.355731225,0.296442688,0.403162055,0.252964427,0.411067194,0.956521739,0.422924901,0.280632411,0.308300395,1,0.387351779,0.549407115,0.434782609,0.292490119,0.482213439,0.411067194,0.276679842,0.498023715,0.466403162,0.296442688,0.411067194,0.418972332,0.304347826,0.976284585,0.343873518,0.268774704,0.316205534,0.339920949,0.328063241,0.296442688,0.292490119,0.316205534,0.312252964,0.320158103,0.308300395,0.229249012,0.268774704,0.296442688,0.335968379,0.296442688,0.256916996,0.245059289,0.359683794,0.916996047,0.328063241,0.312252964,0.660079051,0.316205534,0.932806324,0.355731225,0.260869565,0.339920949,0.296442688,0.260869565,0.304347826,0.411067194,0.490118577,0.320158103,0.296442688,0.355731225,0.316205534,0.288537549,0.395256917,0.415019763,0.292490119,0.976284585,0.359683794,0.316205534,0.312252964,0.312252964,0.260869565,0.367588933,0.33201581,0.296442688,0.316205534,0.292490119,0.264822134,0.335968379,0.335968379,0.264822134,0.304347826,0.308300395,0.300395257,0.264822134,0.351778656,0.335968379,0.308300395,0.972332016,0.335968379,0.280632411,0.936758893,0.577075099,0.221343874,0.964426877,0.347826087,0.976284585,0.972332016,0.446640316,0.288537549,0.304347826,0.268774704,0.42687747,0.280632411,0.316205534,0.288537549,0.324110672,0.494071146,0.324110672,0.324110672,0.415019763,0.264822134,0.415019763,0.367588933,0.23715415,0.458498024,0.300395257,0.288537549,0.280632411,0.316205534,0.359683794,0.33201581,0.415019763,0.442687747,0.233201581,0.339920949,0.411067194
0.383399209,0.505928854,0.371541502,0.533596838,0.296442688,0.391304348,0.458498024,0.351778656,0.328063241,0.541501976,0.454545455,0.62055336,0.498023715,0.383399209,0.541501976,0.928853755,0.375494071,0.5256917,0.418972332,0.537549407,0.395256917,0.276679842,0.375494071,0.391304348,0.383399209,0.399209486,0.292490119,0.411067194,0.391304348,0.288537549,0.391304348,0.316205534,0.553359684,0.422924901,0.320158103,0.304347826,0.276679842,0.324110672,0.33201581,0.339920949,0.391304348,0.537549407,0.324110672,0.292490119,0.387351779,1,0.434782609,0.509881423,0.268774704,0.351778656,0.320158103,0.268774704,0.371541502,0.391304348,0.300395257,0.928853755,0.343873518,0.328063241,0.383399209,0.33201581,0.28458498,0.328063241,0.304347826,0.308300395,0.312252964,0.292490119,0.304347826,0.33201581,0.292490119,0.304347826,0.264822134,0.272727273,0.308300395,0.268774704,0.268774704,0.308300395,0.268774704,0.482213439,0.339920949,0.300395257,0.292490119,0.395256917,0.292490119,0.37944664,0.312252964,0.264822134,0.272727273,0.296442688,0.249011858,0.288537549,0.37944664,0.391304348,0.264822134,0.245059289,0.272727273,0.316205534,0.264822134,0.33201581,0.505928854,0.320158103,0.383399209,0.272727273,0.280632411,0.316205534,0.300395257,0.292490119,0.47826087,0.28458498,0.288537549,0.280632411,0.320158103,0.272727273,0.288537549,0.316205534,0.276679842,0.312252964,0.308300395,0.28458498,0.296442688,0.252964427,0.292490119,0.249011858,0.383399209,0.256916996,0.249011858,0.355731225,0.383399209,0.213438735,0.391304348,0.33201581,0.383399209,0.387351779,0.470355731,0.296442688,0.256916996,0.276679842,0.529644269,0.272727273,0.272727273,0.320158103,0.324110672,0.367588933,0.264822134,0.288537549,0.505928854,0.300395257,0.509881423,0.343873518,0.264822134,0.466403162,0.280632411,0.23715415,0.312252964,0.320158103,0.308300395,0.23715415,0.509881423,0.529644269,0.264822134,0.312252964,0.33201581
0.557312253,0.391304348,0.490118577,0.422924901,0.418972332,0.4743083,0.395256917,0.391304348,0.391304348,0.411067194,0.371541502,0.395256917,0.411067194,0.533596838,0.411067194,0.415019763,0.415019763,0.411067194,0.395256917,0.391304348,0.494071146,0.296442688,0.501976285,0.363636364,0.541501976,0.557312253,0.28458498,0.363636364,0.549407115,0.300395257,0.355731225,0.363636364,0.407114625,0.557312253,0.308300395,0.343873518,0.28458498,0.418972332,0.296442688,0.363636364,0.545454545,0.418972332,0.268774704,0.312252964,0.549407115,0.434782609,1,0.411067194,0.304347826,0.4743083,0.391304348,0.304347826,0.490118577,0.494071146,0.312252964,0.43083004,0.422924901,0.300395257,0.557312253,0.335968379,0.245059289,0.308300395,0.316205534,0.312252964,0.304347826,0.328063241,0.292490119,0.304347826,0.300395257,0.28458498,0.241106719,0.260869565,0.328063241,0.304347826,0.280632411,0.264822134,0.268774704,0.387351779,0.505928854,0.339920949,0.316205534,0.56916996,0.256916996,0.553359684,0.316205534,0.268774704,0.359683794,0.256916996,0.256916996,0.304347826,0.450592885,0.498023715,0.347826087,0.296442688,0.363636364,0.33201581,0.276679842,0.43083004,0.399209486,0.312252964,0.557312253,0.33201581,0.256916996,0.308300395,0.280632411,0.312252964,0.391304348,0.359683794,0.300395257,0.272727273,0.308300395,0.268774704,0.308300395,0.316205534,0.260869565,0.316205534,0.33201581,0.268774704,0.241106719,0.292490119,0.328063241,0.300395257,0.553359684,0.268774704,0.249011858,0.52173913,0.52173913,0.177865613,0.553359684,0.33201581,0.557312253,0.553359684,0.434782609,0.304347826,0.28458498,0.288537549,0.411067194,0.308300395,0.300395257,0.280632411,0.308300395,0.486166008,0.304347826,0.351778656,0.387351779,0.264822134,0.395256917,0.343873518,0.272727273,0.37944664,0.335968379,0.260869565,0.288537549,0.300395257,0.328063241,0.33201581,0.395256917,0.418972332,0.280632411,0.339920949,0.42687747
0.42687747,0.509881423,0.395256917,0.52173913,0.33201581,0.446640316,0.470355731,0.355731225,0.33201581,0.529644269,0.470355731,0.533596838,0.545454545,0.462450593,0.561264822,0.505928854,0.387351779,0.5256917,0.446640316,0.529644269,0.387351779,0.308300395,0.399209486,0.312252964,0.43083004,0.422924901,0.260869565,0.446640316,0.43083004,0.316205534,0.312252964,0.335968379,0.541501976,0.422924901,0.339920949,0.280632411,0.296442688,0.363636364,0.304347826,0.391304348,0.42687747,0.533596838,0.355731225,0.304347826,0.434782609,0.509881423,0.411067194,1,0.308300395,0.355731225,0.33201581,0.256916996,0.387351779,0.411067194,0.276679842,0.513833992,0.375494071,0.312252964,0.42687747,0.359683794,0.300395257,0.296442688,0.371541502,0.296442688,0.276679842,0.300395257,0.300395257,0.276679842,0.288537549,0.304347826,0.304347826,0.264822134,0.268774704,0.256916996,0.292490119,0.280632411,0.308300395,0.442687747,0.37944664,0.300395257,0.276679842,0.458498024,0.272727273,0.422924901,0.28458498,0.268774704,0.252964427,0.312252964,0.276679842,0.324110672,0.375494071,0.43083004,0.268774704,0.272727273,0.308300395,0.28458498,0.252964427,0.375494071,0.509881423,0.308300395,0.42687747,0.359683794,0.312252964,0.312252964,0.272727273,0.288537549,0.462450593,0.288537549,0.320158103,0.288537549,0.292490119,0.33201581,0.308300395,0.320158103,0.300395257,0.351778656,0.288537549,0.33201581,0.229249012,0.292490119,0.296442688,0.276679842,0.42687747,0.268774704,0.292490119,0.407114625,0.399209486,0.225296443,0.418972332,0.28458498,0.42687747,0.42687747,0.482213439,0.264822134,0.292490119,0.316205534,0.52173913,0.280632411,0.343873518,0.347826087,0.347826087,0.387351779,0.292490119,0.304347826,0.486166008,0.256916996,0.513833992,0.33201581,0.316205534,0.47826087,0.320158103,0.300395257,0.304347826,0.296442688,0.308300395,0.249011858,0.513833992,0.513833992,0.308300395,0.264822134,0.335968379
0.292490119,0.296442688,0.28458498,0.288537549,0.245059289,0.28458498,0.300395257,0.296442688,0.300395257,0.28458498,0.280632411,0.276679842,0.288537549,0.316205534,0.268774704,0.264822134,0.272727273,0.292490119,0.335968379,0.316205534,0.249011858,0.28458498,0.304347826,0.304347826,0.288537549,0.268774704,0.28458498,0.351778656,0.300395257,0.304347826,0.280632411,0.328063241,0.28458498,0.312252964,0.296442688,0.292490119,0.288537549,0.264822134,0.249011858,0.320158103,0.296442688,0.292490119,0.304347826,0.387351779,0.292490119,0.268774704,0.304347826,0.308300395,1,0.351778656,0.280632411,0.296442688,0.264822134,0.280632411,0.264822134,0.268774704,0.328063241,0.268774704,0.292490119,0.335968379,0.316205534,0.320158103,0.268774704,0.276679842,0.288537549,0.37944664,0.335968379,0.316205534,0.300395257,0.367588933,0.249011858,0.292490119,0.256916996,0.320158103,0.292490119,0.300395257,0.339920949,0.292490119,0.264822134,0.288537549,0.276679842,0.292490119,0.308300395,0.300395257,0.292490119,0.324110672,0.276679842,0.280632411,0.312252964,0.256916996,0.288537549,0.28458498,0.335968379,0.316205534,0.339920949,0.249011858,0.316205534,0.343873518,0.300395257,0.268774704,0.292490119,0.245059289,0.304347826,0.304347826,0.276679842,0.343873518,0.304347826,0.308300395,0.249011858,0.264822134,0.300395257,0.328063241,0.33201581,0.292490119,0.300395257,0.245059289,0.300395257,0.280632411,0.312252964,0.308300395,0.324110672,0.272727273,0.288537549,0.292490119,0.288537549,0.276679842,0.249011858,0.268774704,0.292490119,0.276679842,0.292490119,0.292490119,0.288537549,0.252964427,0.33201581,0.308300395,0.288537549,0.33201581,0.343873518,0.292490119,0.312252964,0.292490119,0.28458498,0.296442688,0.300395257,0.292490119,0.300395257,0.272727273,0.28458498,0.276679842,0.304347826,0.292490119,0.288537549,0.292490119,0.292490119,0.300395257,0.300395257,0.296442688,0.268774704,0.249011858,0.252964427
0.4743083,0.320158103,0.399209486,0.308300395,0.375494071,0.415019763,0.391304348,0.403162055,0.387351779,0.324110672,0.391304348,0.383399209,0.351778656,0.438735178,0.367588933,0.343873518,0.395256917,0.300395257,0.411067194,0.347826087,0.462450593,0.320158103,0.43083004,0.363636364,0.47826087,0.47826087,0.268774704,0.371541502,0.466403162,0.335968379,0.37944664,0.347826087,0.371541502,0.482213439,0.260869565,0.343873518,0.304347826,0.438735178,0.245059289,0.411067194,0.462450593,0.308300395,0.292490119,0.300395257,0.482213439,0.351778656,0.4743083,0.355731225,0.351778656,1,0.403162055,0.272727273,0.403162055,0.407114625,0.308300395,0.351778656,0.466403162,0.292490119,0.4743083,0.383399209,0.288537549,0.292490119,0.308300395,0.33201581,0.280632411,0.347826087,0.300395257,0.312252964,0.328063241,0.288537549,0.225296443,0.256916996,0.241106719,0.33201581,0.300395257,0.256916996,0.304347826,0.367588933,0.415019763,0.268774704,0.249011858,0.43083004,0.304347826,0.470355731,0.324110672,0.300395257,0.312252964,0.28458498,0.252964427,0.272727273,0.458498024,0.446640316,0.292490119,0.320158103,0.328063241,0.260869565,0.260869565,0.411067194,0.324110672,0.328063241,0.4743083,0.304347826,0.300395257,0.324110672,0.28458498,0.272727273,0.387351779,0.33201581,0.252964427,0.296442688,0.33201581,0.292490119,0.33201581,0.300395257,0.28458498,0.312252964,0.324110672,0.276679842,0.312252964,0.272727273,0.328063241,0.272727273,0.470355731,0.351778656,0.260869565,0.434782609,0.454545455,0.296442688,0.470355731,0.371541502,0.4743083,0.470355731,0.355731225,0.272727273,0.296442688,0.288537549,0.312252964,0.328063241,0.312252964,0.268774704,0.316205534,0.415019763,0.324110672,0.335968379,0.391304348,0.229249012,0.324110672,0.320158103,0.272727273,0.391304348,0.371541502,0.268774704,0.320158103,0.328063241,0.371541502,0.268774704,0.324110672,0.308300395,0.312252964,0.304347826,0.347826087
0.422924901,0.351778656,0.415019763,0.335968379,0.37944664,0.383399209,0.367588933,0.501976285,0.916996047,0.335968379,0.351778656,0.418972332,0.375494071,0.407114625,0.351778656,0.320158103,0.375494071,0.328063241,0.347826087,0.383399209,0.438735178,0.304347826,0.418972332,0.462450593,0.418972332,0.418972332,0.316205534,0.347826087,0.422924901,0.312252964,0.387351779,0.304347826,0.375494071,0.399209486,0.245059289,0.367588933,0.351778656,0.363636364,0.296442688,0.608695652,0.418972332,0.339920949,0.320158103,0.304347826,0.411067194,0.320158103,0.391304348,0.33201581,0.280632411,0.403162055,1,0.272727273,0.422924901,0.415019763,0.320158103,0.33201581,0.387351779,0.304347826,0.422924901,0.320158103,0.28458498,0.300395257,0.359683794,0.260869565,0.339920949,0.33201581,0.296442688,0.300395257,0.288537549,0.312252964,0.276679842,0.268774704,0.28458498,0.343873518,0.288537549,0.260869565,0.249011858,0.33201581,0.383399209,0.28458498,0.249011858,0.375494071,0.328063241,0.418972332,0.308300395,0.296442688,0.308300395,0.300395257,0.292490119,0.33201581,0.462450593,0.42687747,0.335968379,0.292490119,0.33201581,0.343873518,0.256916996,0.4743083,0.363636364,0.280632411,0.422924901,0.304347826,0.304347826,0.28458498,0.28458498,0.249011858,0.33201581,0.343873518,0.335968379,0.28458498,0.304347826,0.252964427,0.347826087,0.304347826,0.320158103,0.304347826,0.288537549,0.245059289,0.280632411,0.328063241,0.355731225,0.264822134,0.42687747,0.320158103,0.272727273,0.383399209,0.391304348,0.252964427,0.418972332,0.359683794,0.422924901,0.422924901,0.387351779,0.249011858,0.28458498,0.288537549,0.343873518,0.363636364,0.28458498,0.260869565,0.308300395,0.422924901,0.339920949,0.308300395,0.355731225,0.241106719,0.355731225,0.363636364,0.23715415,0.359683794,0.28458498,0.351778656,0.280632411,0.276679842,0.324110672,0.308300395,0.355731225,0.359683794,0.288537549,0.268774704,0.367588933
0.28458498,0.245059289,0.264822134,0.252964427,0.324110672,0.260869565,0.328063241,0.308300395,0.288537549,0.268774704,0.28458498,0.28458498,0.280632411,0.292490119,0.241106719,0.272727273,0.308300395,0.268774704,0.308300395,0.260869565,0.304347826,0.241106719,0.308300395,0.292490119,0.276679842,0.288537549,0.339920949,0.292490119,0.288537549,0.260869565,0.347826087,0.280632411,0.23715415,0.300395257,0.252964427,0.249011858,0.296442688,0.308300395,0.276679842,0.268774704,0.272727273,0.264822134,0.292490119,0.300395257,0.276679842,0.268774704,0.304347826,0.256916996,0.296442688,0.272727273,0.272727273,1,0.276679842,0.272727273,0.260869565,0.276679842,0.320158103,0.252964427,0.28458498,0.28458498,0.280632411,0.264822134,0.292490119,0.296442688,0.225296443,0.296442688,0.229249012,0.245059289,0.308300395,0.296442688,0.264822134,0.304347826,0.316205534,0.296442688,0.252964427,0.229249012,0.296442688,0.268774704,0.260869565,0.23715415,0.328063241,0.292490119,0.252964427,0.292490119,0.252964427,0.312252964,0.28458498,0.300395257,0.229249012,0.28458498,0.272727273,0.260869565,0.308300395,0.264822134,0.288537549,0.296442688,0.296442688,0.292490119,0.241106719,0.343873518,0.28458498,0.260869565,0.292490119,0.312252964,0.300395257,0.308300395,0.276679842,0.268774704,0.272727273,0.292490119,0.193675889,0.272727273,0.292490119,0.335968379,0.304347826,0.28458498,0.288537549,0.316205534,0.288537549,0.256916996,0.260869565,0.312252964,0.288537549,0.28458498,0.300395257,0.28458498,0.324110672,0.292490119,0.28458498,0.264822134,0.28458498,0.288537549,0.245059289,0.272727273,0.23715415,0.28458498,0.264822134,0.28458498,0.292490119,0.28458498,0.288537549,0.268774704,0.292490119,0.245059289,0.292490119,0.324110672,0.249011858,0.280632411,0.316205534,0.280632411,0.260869565,0.252964427,0.292490119,0.245059289,0.260869565,0.328063241,0.249011858,0.252964427,0.280632411,0.320158103,0.252964427
